epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
169,20137,0.31665,0.39458,0.9949,0.94686,0.93993,0.96094,0.93272,0.27434,0.2039,0.94824,0.004456,0.004456,0.004456
170,20570.7,0.31839,0.39651,0.99379,0.94775,0.93979,0.96051,0.93279,0.27429,0.20403,0.94812,0.004423,0.004423,0.004423
171,20987.1,0.31738,0.39194,0.99478,0.94908,0.93858,0.96051,0.93275,0.27423,0.20413,0.9481,0.00439,0.00439,0.00439
172,21436.2,0.31483,0.39008,0.99437,0.94934,0.93855,0.9599,0.93235,0.27433,0.20482,0.94833,0.004357,0.004357,0.004357
173,21880.8,0.31372,0.38991,0.99352,0.94867,0.93867,0.95962,0.93182,0.27464,0.2056,0.94861,0.004324,0.004324,0.004324
174,22298.5,0.31672,0.39208,0.9936,0.94778,0.9393,0.95974,0.93219,0.27471,0.20578,0.94858,0.004291,0.004291,0.004291
175,22739.6,0.3151,0.3884,0.99489,0.94793,0.93903,0.9603,0.93248,0.27491,0.20562,0.94866,0.004258,0.004258,0.004258
176,23167.9,0.31485,0.38836,0.99262,0.94908,0.93871,0.96024,0.93253,0.27519,0.20598,0.94866,0.004225,0.004225,0.004225
177,23610.7,0.31277,0.384,0.99353,0.94899,0.93813,0.96048,0.93258,0.27534,0.20639,0.9486,0.004192,0.004192,0.004192
178,24077.3,0.31399,0.38578,0.99319,0.94882,0.93843,0.96047,0.93275,0.2755,0.20686,0.94868,0.004159,0.004159,0.004159
179,24516.8,0.31172,0.38345,0.9924,0.94986,0.9378,0.96029,0.93251,0.27549,0.2069,0.94886,0.004126,0.004126,0.004126
180,24939,0.3124,0.38325,0.99323,0.94977,0.93792,0.96063,0.93281,0.27553,0.20711,0.94888,0.004093,0.004093,0.004093
181,398.511,0.30561,0.36692,0.99119,0.94973,0.93736,0.96015,0.93248,0.27537,0.20738,0.94871,0.00406,0.00406,0.00406
182,796.789,0.31014,0.37745,0.99201,0.94857,0.93727,0.96007,0.93232,0.27521,0.20708,0.94849,0.004027,0.004027,0.004027
183,1193.01,0.30869,0.37513,0.99087,0.94892,0.93656,0.96002,0.93198,0.27507,0.20691,0.94818,0.003994,0.003994,0.003994
